Unnamed: 0,ADRIANO,AFFORI,ASSIANO,BAGGIO,BANDE NERE,BARONA,BICOCCA,BOLDINASCO,BOSCOINCITTA,BOVISA,BOVISASCA,BRERA,BRUZZANO,BUENOS AIRES,CALVAIRATE,CANTALUPA,CASCINA MERLATA,CHIARAVALLE,CIMIANO,CITTA STUDI,COMASINA,CONCA DEL NAVIGLIO,CONCA FALLATA,CONCHETTA,CORSICA,DE ANGELI,DEI NAVIGLI,DELLE ABBAZIE,DERGANO,DUOMO,FARINI,FATIMA,FIGINO,FORLANINI,FORZE ARMATE,GHISOLFA,GIAMBELLINO,GIARDINI,GORLA,GRATOSOGLIO,GRECO,GUASTALLA,IPPODROMI,ISOLA,LAMBRATE,LAMPUGNANO,LODI,LODOVICO IL MORO,LORENTEGGIO,LORETO,MACIACHINI,MAGENTA,MAGGIORE,MONCUCCO,MONLUE,MORIVIONE,MUGGIANO,MUSOCCO,NIGUARDA,ORTOMERCATO,PADOVA,PAGANO,PARCO FORLANINI,PARCO NORD,PARCO SEMPIONE,PONTE SEVESO,PORTA GARIBALDI,PORTA GENOVA,PORTA LODOVICA,PORTA MAGENTA,PORTELLO,PTA ROMANA,QT 8,QUARTO CAGNINO,QUINTO ROMANO,QUINTOSOLE,RONCHETTO DELLE RANE,ROSERIO,SAN SIRO,SANTA GIULIA,SARPI,SCALO ROMANA,STEPHENSON,TIBALDI,TRE TORRI,TRENNO,TRIULZO SUPERIORE,XXII MARZO
2013-11-01 00:00:00,1.7439713148273586,0.6440404519852546,-0.3577155411331176,-0.0858988327579532,0.6674696794923785,-0.2600685520391662,0.5275854143128271,-0.4024372277917246,-0.0391800621747891,-0.6373599438591023,-0.01587124814430695,0.06680525830644993,-0.030786893779407125,-0.12824957694300457,3.053894604663478,-0.34268763564339316,-0.3842936293439316,0.0019702382213445855,0.28693064159305137,0.728981077100092,-0.16358695285844027,0.9178901257348316,0.2346497175533313,1.5628154190872408,0.8544393263111676,-0.24155608919236285,0.0032334412458228106,-0.3110370259270959,0.579511526624655,-0.3939750221693139,0.7071459568224516,-0.04970659231062424,-0.3298012292326489,1.9154141737287889,1.4489400957433076,-0.3534832207259856,0.39062430271692067,-0.34276207201423986,0.37253251651781444,-0.6939984711969747,0.12891010453751378,-0.38356799095294997,-0.38669220607129107,0.19125806105853047,0.18576100575918728,-0.8754492505019414,1.5815787417582892,0.3877523069720286,1.2091926803767903,0.3307045154346105,0.3485792594525591,-0.22282522588819084,-0.41516717769822015,-0.07857500337591347,-0.5066362462241839,-0.04555443552008378,-0.736212500572899,-0.28491770931252985,0.8142438712943677,1.69105432490346,0.5921119297998554,-0.15497760589360907,0.5143797217736068,1.2264045304154014,0.5204181079650547,-0.36991120995234156,0.03541335793313914,0.6166993781054647,0.43886719026857174,-0.19967181827028144,0.0970737887651804,2.4080644971940184,0.37193734734520906,0.3031079420033813,-0.3305482992096442,-0.48228349174855584,-0.3175673666168622,-0.38493378832132324,0.8737285403261051,-0.12743721514031578,0.3967788505939367,0.565793202104941,-0.12410487183184027,0.20091690889455788,-0.3543704319769812,-1.0673636931971713,-0.49725837221708896,0.5160668419105741
2013-11-01 00:10:00,1.604733101755819,0.4289542437526265,-0.4174011488812907,-0.26150355043967655,0.5634534835845473,-0.2510724474298946,0.47911012496830957,-0.5644271023198615,-0.3400774484037634,-0.5935024861949254,-0.473892137807148,-0.02326725819391028,-0.21915683241466047,-0.20155807924478514,2.9995104994933097,1.020002827478253,-0.09466134770609372,-0.3024626569653291,0.674501611374166,0.5580179620424486,-0.3098656958257453,0.8853764720272138,0.1987611814070108,1.8367255274809864,0.35710843032170253,-0.38788595955826877,0.5186429721702389,-0.3536699395609618,0.6811552077449748,-0.35377920345244784,1.221998076827882,-0.3221507881925143,-0.5480295600103192,1.6580122741192693,1.1648029283319186,-0.16765495309501807,0.13422936648820377,-0.4183993109726872,0.3136874155708539,-0.3569087208331709,0.24222954905425143,-0.40182164169868323,-0.3168689711892582,0.4118771174516721,0.12104110256010508,-0.9443269831424553,1.5015990932257282,0.3829750890328418,1.0402627847261172,0.5861629953232492,0.1558852171144992,-0.05674227441405875,-0.4746323017720603,-0.19681754451200306,-0.5523780406360543,-0.35281192511859594,-0.3933874251573968,-0.16947633443624038,0.6470273137482004,1.363918359323728,1.0670600899158758,0.09315596740727414,0.6880541511596646,1.036988029489493,0.48202032614156304,-0.5813281297932563,-0.12259853561413404,0.8162927586407883,0.18255155841809512,-0.13831243931610032,-0.14270112262100712,1.9871169628010665,-0.27597086716095964,0.04558925159697107,-0.5717331587669596,-0.5151681166847955,-0.5510222486488197,-0.22611795579069355,0.8567362147036125,-0.5277165971331469,0.31547934847026565,0.3425365324037987,0.03117253484931951,-0.05921411483804523,-0.37653056253028455,-0.49061435101290113,-0.5174063945035077,0.3626162559400295
2013-11-01 00:20:00,1.8357976550274324,0.19888203332196686,-0.5551170872196003,-0.12124976750753223,0.5970449862488669,-0.3404324726498945,0.40443948146645975,-0.5838638554254577,-0.3067180470806132,-0.6453884694554776,-0.7011232446612877,-0.007688346806511239,-0.3756156044451141,-0.25394864981727927,2.7250737215748115,-0.20453797003909194,-0.5104734743977657,-0.1557725302489239,0.31000293862641287,0.5669215940786204,-0.39665558887899655,0.9636847974114702,-0.02117051167148662,1.8178141539228474,0.41814654964836184,-0.25771203138411636,0.09087235547389291,-0.5229521833632242,1.0895651233786101,-0.27561144204801563,1.024599616845778,-0.2665797237077627,-0.6830828493603596,2.0293000413535403,1.2925590287665707,-0.25263684649862,0.3431815667356189,-0.3614706338901895,0.15947758222415828,-0.5871415073701258,0.2183065445508506,-0.34500146045825997,-0.3296953299991041,0.3548779889520294,0.22522037531770928,-0.9370847133735473,1.7011224850426059,0.18695865727558952,1.006793559662503,0.3710105600963746,0.38733893685092297,-0.02865272044141975,-0.4041881321068368,-0.12890467966263738,-0.4314737220936728,-0.3003068792913768,-0.9950976660950647,-0.26171672730506207,0.5254325021281471,1.5101877318887866,0.646133581996908,-0.03543967451391515,0.5877447554801325,0.6321766889363014,0.4733190022563676,-0.5184642484476863,-0.1776985395743016,0.7811193557381431,-0.022558436135147197,-0.35442841767769634,-0.29917331484116605,1.6084140313497546,-0.13172658375594531,0.57335699986003,-0.35050234402743885,-0.5795338221176494,-0.5146572189617972,-0.28848334342991283,0.5374335532361962,-0.47355359834600963,0.4263935083034009,0.4239786912863894,-0.22736704156839713,0.2061451481729373,-0.31961928332151845,-0.7640400246489536,-0.6397741623833876,0.14899878740486852
2013-11-01 00:30:00,1.3937562032162882,0.3886407853488355,-0.2313177084864923,0.22746780499262398,0.2725938281636394,-0.3501876548608367,0.23900241196641614,-0.6198930882490988,-0.4444403940734554,-0.6695978483461206,-0.8318059358238031,-0.03648968390672867,-0.40287307043034726,-0.3450242187399381,2.686392658449104,0.16961125811762173,-0.4727161688759913,-0.46204102193908103,0.02565372148473705,0.3752647785875855,0.1753155081267867,0.880561513893249,-0.22132663416281237,1.4740192332072048,0.4639369592584731,-0.4050531439007022,0.09460045300561952,-0.6314165557317922,0.5948039712916554,-0.35853227413321653,0.842729843418225,-0.09501499065033199,-0.595291790154004,1.6728573973537635,0.9982113641792308,-0.4432040620529045,-0.020039390372681706,-0.38879570738068675,-0.022409729115644476,-0.5376386531298496,-0.09298587400154082,-0.5152284219997351,-0.5840198821208767,0.16542182790504809,-0.05263506445886997,-1.0041512045911702,1.941049451950011,0.145067278475625,1.252542592872293,-0.05874895265368439,0.08706770809370261,-0.2284460248188111,-0.4924372319065139,-0.395959727353372,-0.5930759384671452,-0.18240944932550573,-0.8906836644570145,-0.5292518070415646,0.5486799813844863,1.3120743822212582,0.38039237529653186,-0.22410439286629247,0.3769439328687602,0.6147676683845096,0.3190170030236381,-0.6131601728535749,-0.2506081602443592,0.6690419004478267,0.10035502093768552,-0.4788131138512726,-0.22708970160820993,1.3288698630666047,0.1186359249740929,-0.28022473477414306,-0.7966965187255383,-0.7063141874136576,-0.5727209367922572,-0.41495240815626216,0.4041954962783062,-0.4940423202408306,0.27482543190012376,0.3676749714762944,-0.14567139818389527,0.08452607448861525,-0.601094164561601,-1.3195080235037908,-0.573903151894269,0.4143537837947547
2013-11-01 00:40:00,1.205414404394234,-0.052962777914460565,-0.8234400180763285,-0.31808019702533824,0.232525645649775,-0.7592118506736991,0.28045384057997735,-0.6093330429524817,-0.34654230305197464,-0.7429161388851966,-0.8466907754738359,-0.04183860866230657,-0.6888367839380296,-0.5134319989729269,2.545760501763026,-0.18934643515627134,-0.7057660812850327,0.276136166529177,0.2099961036095898,0.26008085309752893,-0.7991199388773695,0.5836786426791942,0.01596301685122982,1.682400393949031,0.34164829169219185,-0.5152784863193453,0.3458733555023644,-0.7081447111568737,0.24150563364295063,-0.4738975206100563,0.8925335428797551,-0.5794998922124377,-0.44589426611146393,1.9132228602496113,0.876698768087158,-0.4662746180845111,0.05137146110258182,-0.35479749400433364,0.12521957860594096,-0.6791869144804561,-0.1871307512982875,-0.5444190360805065,-0.3680563717029348,0.25117441653216177,-0.03574308498536234,-0.9641709873652674,1.7437844004601981,-0.03920069559514516,1.0733500549999027,0.06102218618532378,0.02082609178202719,-0.27627009793033735,-0.4365131926428801,-0.3369955178384555,-0.5986365914434787,-0.42715574305385695,-1.1401889661871787,-0.5242449805528726,0.44209299265871477,1.1035475817344143,0.31972948756939457,-0.33161699059875166,0.49014071335354126,0.3579321493826839,0.2703891935978602,-0.5473402578626572,-0.22315380164525703,0.8449343734568551,-0.041656625478044454,-0.5667922298624821,-0.21106753963381383,1.2364705609849578,0.4506851676432043,-0.035082584505678874,-0.5349417869515923,-0.8055160139195892,-0.49186381804923995,-0.7981721135092082,0.16202120496860653,-0.7431542522554986,0.29901449310741507,0.16826806473287012,-0.08846410744318078,0.2144378756457598,-0.8678363212782523,-0.5745459765477767,-0.7302607487728245,0.09921735372989868
2013-11-01 00:50:00,1.231332753426654,-0.0648879221377914,-0.7071536669218026,-0.1627913167081001,0.08995150395052573,-0.8095106588766314,0.36867671186526585,-0.8479118878956102,-0.5627056792487531,-0.7185921211769098,-0.91858675611127,-0.08323609939752587,-0.737479472016988,-0.4564571776638803,2.306407462285554,-0.7610915751574294,-0.7176302109742448,-0.30957323320827396,0.07815364867479575,0.2396086105602795,-0.8375734962029158,0.6501931721709738,-0.4580144696559521,1.7080073859860374,0.02272498876853288,-0.8223365347592043,-0.37464983403776075,-0.8984913953723977,0.19194942853737867,-0.48035312590055274,1.093220709728388,-0.5660242298025789,-0.727113632343607,1.8923034304700497,0.8802136835909744,-0.43381453576445483,-0.1445153515137886,-0.2111708522254268,0.012326002960985613,-0.8752089303070836,-0.056786059831369765,-0.5628935317359868,-0.6215426549781361,0.17036749973151205,0.12778266021382156,-1.0277845885716819,1.5587757904719306,-0.24623786624923077,0.4694024461104222,-0.11514641617019127,-0.17137331208784187,-0.36034387653160094,-0.5414374133376295,-0.27409378107113874,-0.6116485182218415,-0.20395196604472027,-1.2376074464874864,-0.568584043200573,0.4368897362372893,1.1320723390788667,0.3354146002209988,-0.38376673919646664,0.5482292860998547,0.2524534720269945,0.16284402955070962,-0.4875760480869019,-0.2946994529729567,0.9085533156445587,0.016027692389246857,-0.7050052084332488,-0.6179599348429048,1.523351705262692,-0.5055326554054742,-0.11505398700320574,-0.9319824493276321,-0.8410609281000501,-0.8584845158958198,-0.8605905911768832,-0.10148297997210086,-0.6434318349999948,0.0502635067298866,0.3385884008387382,-0.13202315743005139,-0.134698781173755,-0.9181978854396435,-1.1748574042169768,-0.8197142241396886,-0.11929646496663698
2013-11-01 01:00:00,1.2098495869449222,-0.20534854387914314,-1.029074810820209,-0.38690980036105654,0.009439651727810241,-0.977521510309473,0.044938621393596334,-1.0075762114731235,-0.32068891129300753,-0.7722445681831501,-0.6084732766779045,-0.04235040341256363,-0.8768528922887815,-0.6090623187307715,2.1705413315733746,-0.6813565321170734,-0.7615347970827427,-0.690972681360202,-0.109425981532455,0.1559412018869229,-0.8925770756886129,0.6126488709678234,-0.411848360594831,1.6085026060894008,0.06610546495530165,-0.943001579980317,-0.39223782430077514,-0.9640247395187643,0.016760860994651204,-0.5211140285081952,0.8392956436350717,-0.6525571197241995,-0.9735563058728056,1.9788332403628675,1.2348243285674854,-0.5400330493781491,-0.34471266346303375,-0.40856094419600647,-0.24160605695913304,-0.9016293139734348,-0.21637463823671627,-0.5820864171701462,-0.6300097601563258,0.19278154828525443,0.034803690958149315,-1.110211635321173,1.381720029198162,-0.3657808259336267,0.4687713726818136,-0.1701225595361762,-0.19562792023764963,-0.2930114798408779,-0.7796631418952485,-0.5186844017030904,-0.7124395312111875,-0.34857137813523864,-1.2469726140980708,-0.563973659099768,0.28705635194466,1.1993875643902216,0.2629097022838581,-0.38839120314949194,0.4509328478405887,0.10113563746235175,0.21157208203419878,-0.5497843397266189,-0.17211069326057263,0.943261892929579,-0.08258287706532645,-0.5829256789391793,-0.6952661743684834,1.0633119267184918,-0.7969991868966524,0.5387839329498276,-0.8402360232436745,-0.8358228132629523,-1.0460305201118878,-0.8271219466055457,-0.10846295327940873,-0.7427281805697451,0.030834045384954958,0.13686906316824055,-0.30503112042414743,-0.2751411887618326,-0.9454402948316377,-1.050976389523559,-0.8527017111299801,-0.21666503181102176
2013-11-01 01:10:00,1.0949303047772674,0.006034203625305903,-1.0364340549853082,-0.2429304385071502,-0.15380285897225565,-0.9577000414920475,0.07598704042150757,-0.9877301961657379,-0.41518879578639173,-0.7825043928663389,-0.5388103192588091,-0.13798290395011897,-0.7557001315953422,-0.6795485383563978,2.595346411545165,-0.846041839695038,-0.659125578440936,0.015270471526730181,-0.2009229060573956,0.08765061192438,-1.0549316291437751,0.5014630251860662,-0.48097672243320716,1.5140836076089395,0.11441352157275916,-0.9609011318395755,-0.37844680268995207,-0.9586207678851468,0.07590682860837611,-0.5198847999657409,0.9083674088770035,-0.6609038258073902,-0.8903186614853529,1.8755962675256794,0.6934454313305627,-0.37072622439583464,-0.4098700177331716,-0.2780759747879183,-0.15633504070059198,-1.1209890636623638,-0.10835224280709331,-0.5754202331589322,-0.6437754946950938,0.21261881195641097,-0.1197204134961534,-1.115876791874067,1.4101937391908423,-0.4613772950913555,0.4777836065468868,-0.19425501385285382,-0.2422303198398914,-0.28356547751813227,-0.7155756993326275,-0.49870585063159084,-0.7303563226351859,-0.296516717679532,-1.2253797202936803,-0.7552576851429871,0.3371470788684507,1.2194303318825885,0.024151336124906084,-0.40519813818525424,0.6686514948133131,0.3343992640429558,-0.03109266265746916,-0.7364685625272264,-0.20015849702006183,0.8977594934570099,-0.18966960492357904,-0.7377755202622653,-0.6641211774438227,0.9712624470370391,-0.8740210952136321,-0.08491078317160382,-0.6235834870047623,-0.8698798002634663,-1.0313069285591592,-0.8067668738735492,0.23816665533844078,-0.5665707366864169,0.0207314440716049,0.03818637477842064,-0.30443309611189456,-0.3234958811931087,-1.0501515991364585,-0.6008300450200247,-0.8375153321835501,-0.3637793322155645
2013-11-01 01:20:00,1.171946515784133,0.05824994413810895,-0.9535603204388692,-0.5384093846482181,-0.27506701021513963,-1.084257024037599,-0.048303223540952026,-1.1480555150382685,-0.7780438969632427,-0.757164401731253,-0.8258801522073373,-0.15867026252570926,-0.7635315236408249,-0.6648430611362808,1.6375150559752965,-1.0953405716784543,-0.7415713517166791,-0.5510066042913879,-0.272448532726322,-0.04472621723188365,-1.0135695935898805,0.4443401100685049,-0.5732828181398977,1.5155867108926175,-0.25695060358986727,-1.0094337937701001,-0.3433834500164949,-1.0371761299481672,0.02709535938200433,-0.5470878762986717,0.9792923735460998,-0.6778368232111537,-1.0191935236938645,1.9588683827061004,0.5390264314858951,-0.5005675554908057,-0.5283667643195356,-0.572550688303529,-0.11428557028427294,-1.2291468972271091,-0.26059069116042016,-0.6783818430106742,-0.6968031832012427,0.20452194916311578,-0.22516559914650877,-1.199617724521898,1.228184072391506,-0.5375316749066689,0.31193030847528824,-0.3728977951187392,-0.14837595988609237,-0.5198458664375695,-0.8168318705657543,-0.5199092731450119,-0.6718626682242049,-0.59285864451174,-1.3952094925540088,-0.9218579627961285,0.3483891365907664,0.8453512147698121,0.25994427234878187,-0.5363999118205388,0.8576411633528725,0.57569681736283,0.07840867625352356,-0.8566694620791918,-0.23390636077238738,0.6809264699476634,-0.27272635242211396,-0.8143451535207961,-0.7508436833013608,0.8453860073987864,-0.9714369591422368,-0.10009759471619231,-1.2041999506545435,-0.8745605516768686,-1.3307967955339928,-0.8369595417187057,-0.16383075783591702,-0.6310199512341852,0.016435449129067407,-0.12831267574720046,-0.4288604761267614,-0.28909183475960687,-1.1421611807939838,-0.7845107428682365,-0.9115630094975324,-0.3211299559645285
2013-11-01 01:30:00,1.1156741122282814,0.015089753625304726,-1.1034054846543002,-0.22238402925359363,-0.19017339659336174,-0.987879726900576,0.015524851267814927,-1.1044821668782892,-0.8048214130253212,-0.8396191147927301,-0.5286189571255142,-0.10432733621353951,-1.0366659773994358,-0.7579365668059393,1.8436298194187744,-1.0838078103623692,-0.8305181547945596,-0.40073266906794713,-0.29922998793694033,-0.031231997433501326,-0.9868812462456387,0.25696482634924755,-0.4792220429554153,1.2422599684808262,-0.24580100423671764,-1.037625675355071,-0.7977379284578563,-1.0391330269359054,0.06485370386458573,-0.5347973538220945,1.0572124712943405,-0.5666969213242308,-1.054261685998173,2.7599630530526436,0.6433954035619461,-0.3424816416106879,-0.3820223276842396,-0.47828264646386687,-0.3504002994594511,-1.0845270224060202,-0.442525828330715,-0.6790393726519427,-0.6372035496752728,0.15592932959557856,-0.20241053086272073,-1.1179050171493299,1.1994379079049293,-0.25937358524792753,0.4007972841134727,-0.3159304801078774,-0.4123729774136854,-0.5274132410522513,-0.8207259924946089,-0.6154437176753567,-0.6211147419080347,-0.5085589692591755,-1.2022287831095857,-1.0274819428104696,0.24553600214511698,0.832825573540929,0.31759181286747773,-0.6187582313338191,0.530435187915048,-0.02962443895136548,0.04251688505329827,-0.7738648771659823,-0.20244372169852048,0.8068082332294801,-0.32782116484745577,-0.8486410201643214,-0.5512094017469903,0.7828857183570525,-0.8177897104541563,-0.3122297877065516,-1.164001053524852,-0.8734273714891468,-1.129938576271427,-0.9398219381729795,-0.34120098017372813,-0.6695457119654594,0.027272189743563283,0.03629738412569605,-0.38867839700374984,-0.10082150262421379,-1.088740866167544,-1.2479965969635134,-0.8560310969471897,-0.4443820380092135
